t,pos,vel,u,pref
6.13,0.959883,0.0319725,0.967014, 1
6.14,0.960203,0.0317241,0.967014, 1
6.15,0.96052,0.031475,0.967014, 1
6.16,0.960835,0.0312252,0.967014, 1
6.17,0.961147,0.0309747,0.967014, 1
6.18,0.961457,0.0307237,0.967014, 1
6.19,0.961764,0.030472,0.967014, 1
6.2,0.962069,0.0302198,0.967014, 1
6.21,0.962371,0.0299922,0.969528, 1
6.22,0.962671,0.0297638,0.969528, 1
6.23,0.962969,0.0295347,0.969528, 1
6.24,0.963264,0.029305,0.969528, 1
6.25,0.963557,0.0290746,0.969528, 1
6.26,0.963848,0.0288435,0.969528, 1
6.27,0.964136,0.0286119,0.969528, 1
6.28,0.964422,0.0283797,0.969528, 1
6.29,0.964706,0.028147,0.969528, 1
6.3,0.964988,0.0279137,0.969528, 1
6.31,0.965267,0.0277032,0.971853, 1
6.32,0.965544,0.0274921,0.971853, 1
6.33,0.965819,0.0272802,0.971853, 1
6.34,0.966091,0.0270678,0.971853, 1
6.35,0.966362,0.0268547,0.971853, 1
6.36,0.966631,0.0266411,0.971853, 1
6.37,0.966897,0.0264269,0.971853, 1
6.38,0.967161,0.0262122,0.971853, 1
6.39,0.967423,0.025997,0.971853, 1
6.4,0.967683,0.0257813,0.971853, 1
6.41,0.967941,0.0255867,0.974003, 1
6.42,0.968197,0.0253914,0.974003, 1
6.43,0.968451,0.0251956,0.974003, 1
6.44,0.968703,0.0249992,0.974003, 1
6.45,0.968953,0.0248022,0.974003, 1
6.46,0.969201,0.0246046,0.974003, 1
6.47,0.969447,0.0244066,0.974003, 1
6.48,0.969691,0.0242081,0.974003, 1
6.49,0.969933,0.0240091,0.974003, 1
6.5,0.970173,0.0238098,0.974003, 1
6.51,0.970411,0.0236298,0.975991, 1
6.52,0.970648,0.0234493,0.975991, 1
6.53,0.970882,0.0232683,0.975991, 1
6.54,0.971115,0.0230867,0.975991, 1
6.55,0.971346,0.0229046,0.975991, 1
6.56,0.971575,0.022722,0.975991, 1
6.57,0.971802,0.0225389,0.975991, 1
6.58,0.972027,0.0223554,0.975991, 1
6.59,0.972251,0.0221715,0.975991, 1
6.6,0.972473,0.0219872,0.975991, 1
6.61,0.972693,0.0218209,0.977829, 1
6.62,0.972911,0.021654,0.977829, 1
6.63,0.973127,0.0214867,0.977829, 1
6.64,0.973342,0.0213188,0.977829, 1
6.65,0.973555,0.0211505,0.977829, 1
6.66,0.973767,0.0209817,0.977829, 1
6.67,0.973977,0.0208125,0.977829, 1
6.68,0.974185,0.0206429,0.977829, 1
6.69,0.974391,0.0204729,0.977829, 1
6.7,0.974596,0.0203025,0.977829, 1
6.71,0.974799,0.0201488,0.979527, 1
6.72,0.975,0.0199946,0.979527, 1
6.73,0.9752,0.0198399,0.979527, 1
6.74,0.975399,0.0196848,0.979527, 1
6.75,0.975596,0.0195292,0.979527, 1
6.76,0.975791,0.0193733,0.979527, 1
6.77,0.975985,0.0192169,0.979527, 1
6.78,0.976177,0.0190602,0.979527, 1
6.79,0.976367,0.0189031,0.979527, 1
6.8,0.976556,0.0187456,0.979527, 1
6.81,0.976744,0.0186036,0.981097, 1
6.82,0.97693,0.0184611,0.981097, 1
6.83,0.977115,0.0183181,0.981097, 1
6.84,0.977298,0.0181748,0.981097, 1
6.85,0.977479,0.018031,0.981097, 1
6.86,0.97766,0.0178869,0.981097, 1
6.87,0.977839,0.0177424,0.981097, 1
6.88,0.978016,0.0175975,0.981097, 1
6.89,0.978192,0.0174524,0.981097, 1
6.9,0.978367,0.0173069,0.981097, 1
6.91,0.97854,0.0171756,0.982548, 1
6.92,0.978711,0.017044,0.982548, 1
6.93,0.978882,0.0169119,0.982548, 1
6.94,0.979051,0.0167794,0.982548, 1
6.95,0.979219,0.0166466,0.982548, 1
6.96,0.979385,0.0165134,0.982548, 1
6.97,0.97955,0.0163799,0.982548, 1
6.98,0.979714,0.0162461,0.982548, 1
6.99,0.979877,0.016112,0.982548, 1
7,0.980038,0.0159775,0.982548, 1
7.01,0.980198,0.0158563,0.983888, 1
7.02,0.980356,0.0157346,0.983888, 1
7.03,0.980513,0.0156126,0.983888, 1
7.04,0.98067,0.0154902,0.983888, 1
7.05,0.980824,0.0153675,0.983888, 1
7.06,0.980978,0.0152445,0.983888, 1
7.07,0.981131,0.0151211,0.983888, 1
7.08,0.981282,0.0149975,0.983888, 1
7.09,0.981432,0.0148736,0.983888, 1
7.1,0.98158,0.0147494,0.983888, 1
7.11,0.981728,0.0146374,0.985126, 1
7.12,0.981874,0.014525,0.985126, 1
7.13,0.98202,0.0144122,0.985126, 1
7.14,0.982164,0.0142992,0.985126, 1
7.15,0.982307,0.0141858,0.985126, 1
7.16,0.982449,0.0140722,0.985126, 1
7.17,0.982589,0.0139582,0.985126, 1
7.18,0.982729,0.013844,0.985126, 1
7.19,0.982867,0.0137295,0.985126, 1
7.2,0.983005,0.0136148,0.985126, 1
7.21,0.983141,0.0135113,0.98627, 1
7.22,0.983276,0.0134075,0.98627, 1
7.23,0.98341,0.0133034,0.98627, 1
7.24,0.983543,0.013199,0.98627, 1
7.25,0.983675,0.0130943,0.98627, 1
7.26,0.983806,0.0129893,0.98627, 1
7.27,0.983936,0.012884,0.98627, 1
7.28,0.984065,0.0127785,0.98627, 1
7.29,0.984192,0.0126728,0.98627, 1
7.3,0.984319,0.0125668,0.98627, 1
7.31,0.984445,0.0124713,0.987327, 1
7.32,0.98457,0.0123754,0.987327, 1
7.33,0.984693,0.0122792,0.987327, 1
7.34,0.984816,0.0121827,0.987327, 1
7.35,0.984938,0.012086,0.987327, 1
7.36,0.985059,0.0119891,0.987327, 1
7.37,0.985179,0.0118919,0.987327, 1
7.38,0.985298,0.0117944,0.987327, 1
7.39,0.985416,0.0116968,0.987327, 1
7.4,0.985533,0.0115989,0.987327, 1
7.41,0.985648,0.0115106,0.988303, 1
7.42,0.985764,0.0114221,0.988303, 1
7.43,0.985878,0.0113333,0.988303, 1
7.44,0.985991,0.0112442,0.988303, 1
7.45,0.986104,0.0111549,0.988303, 1
7.46,0.986215,0.0110653,0.988303, 1
7.47,0.986326,0.0109755,0.988303, 1
7.48,0.986436,0.0108855,0.988303, 1
7.49,0.986544,0.0107954,0.988303, 1
7.5,0.986652,0.010705,0.988303, 1
7.51,0.986759,0.0106235,0.989205, 1
7.52,0.986866,0.0105417,0.989205, 1
7.53,0.986971,0.0104597,0.989205, 1
7.54,0.987076,0.0103774,0.989205, 1
7.55,0.987179,0.0102949,0.989205, 1
7.56,0.987282,0.0102122,0.989205, 1
7.57,0.987385,0.0101293,0.989205, 1
7.58,0.987486,0.0100462,0.989205, 1
7.59,0.987586,0.00996296,0.989205, 1
7.6,0.987686,0.00987951,0.989205, 1
7.61,0.987785,0.00980423,0.990037, 1
7.62,0.987883,0.00972871,0.990037, 1
7.63,0.98798,0.00965297,0.990037, 1
7.64,0.988077,0.00957701,0.990037, 1
7.65,0.988172,0.00950084,0.990037, 1
7.66,0.988267,0.00942448,0.990037, 1
7.67,0.988362,0.00934793,0.990037, 1
7.68,0.988455,0.00927121,0.990037, 1
7.69,0.988548,0.00919432,0.990037, 1
7.7,0.98864,0.00911727,0.990037, 1
7.71,0.988731,0.00904775,0.990806, 1
7.72,0.988821,0.00897802,0.990806, 1
7.73,0.988911,0.00890809,0.990806, 1
7.74,0.989,0.00883795,0.990806, 1
7.75,0.989089,0.00876763,0.990806, 1
7.76,0.989176,0.00869712,0.990806, 1
7.77,0.989263,0.00862644,0.990806, 1
7.78,0.98935,0.0085556,0.990806, 1
7.79,0.989435,0.00848461,0.990806, 1
7.8,0.98952,0.00841347,0.990806, 1
7.81,0.989604,0.00834929,0.991515, 1
7.82,0.989688,0.00828491,0.991515, 1
7.83,0.98977,0.00822034,0.991515, 1
7.84,0.989853,0.00815559,0.991515, 1
7.85,0.989934,0.00809066,0.991515, 1
7.86,0.990015,0.00802556,0.991515, 1
7.87,0.990095,0.00796031,0.991515, 1
7.88,0.990175,0.00789491,0.991515, 1
7.89,0.990254,0.00782937,0.991515, 1
7.9,0.990332,0.00776369,0.991515, 1
7.91,0.99041,0.00770443,0.992171, 1
7.92,0.990487,0.007645,0.992171, 1
7.93,0.990563,0.00758539,0.992171, 1
7.94,0.990639,0.00752561,0.992171, 1
7.95,0.990714,0.00746567,0.992171, 1
7.96,0.990789,0.00740557,0.992171, 1
7.97,0.990863,0.00734533,0.992171, 1
7.98,0.990937,0.00728495,0.992171, 1
7.99,0.991009,0.00722444,0.992171, 1
8,0.991082,0.00716381,0.992171, 1
8.01,0.991153,0.00710911,0.992776, 1
8.02,0.991224,0.00705424,0.992776, 1
8.03,0.991295,0.00699921,0.992776, 1
8.04,0.991365,0.00694403,0.992776, 1
8.05,0.991434,0.00688869,0.992776, 1
8.06,0.991503,0.00683322,0.992776, 1
8.07,0.991572,0.00677761,0.992776, 1
8.08,0.991639,0.00672187,0.992776, 1
8.09,0.991707,0.00666602,0.992776, 1
8.1,0.991773,0.00661005,0.992776, 1
8.11,0.991839,0.00655955,0.993334, 1
8.12,0.991905,0.0065089,0.993334, 1
8.13,0.99197,0.00645811,0.993334, 1
8.14,0.992035,0.00640716,0.993334, 1
8.15,0.992099,0.00635609,0.993334, 1
8.16,0.992162,0.00630488,0.993334, 1
8.17,0.992225,0.00625355,0.993334, 1
8.18,0.992288,0.0062021,0.993334, 1
8.19,0.99235,0.00615054,0.993334, 1
8.2,0.992411,0.00609888,0.993334, 1
8.21,0.992472,0.00605227,0.993849, 1
8.22,0.992533,0.00600552,0.993849, 1
8.23,0.992593,0.00595863,0.993849, 1
8.24,0.992652,0.00591161,0.993849, 1
8.25,0.992712,0.00586446,0.993849, 1
8.26,0.99277,0.00581719,0.993849, 1
8.27,0.992828,0.00576981,0.993849, 1
8.28,0.992886,0.00572233,0.993849, 1
8.29,0.992943,0.00567474,0.993849, 1
8.3,0.993,0.00562705,0.993849, 1
8.31,0.993056,0.00558403,0.994325, 1
8.32,0.993112,0.00554088,0.994325, 1
8.33,0.993168,0.0054976,0.994325, 1
8.34,0.993223,0.0054542,0.994325, 1
8.35,0.993277,0.00541069,0.994325, 1
8.36,0.993331,0.00536706,0.994325, 1
8.37,0.993385,0.00532333,0.994325, 1
8.38,0.993438,0.0052795,0.994325, 1
8.39,0.993491,0.00523558,0.994325, 1
8.4,0.993543,0.00519156,0.994325, 1
8.41,0.993595,0.00515186,0.994764, 1
8.42,0.993647,0.00511203,0.994764, 1
8.43,0.993698,0.00507209,0.994764, 1
8.44,0.993749,0.00503204,0.994764, 1
8.45,0.993799,0.00499187,0.994764, 1
8.46,0.993849,0.00495161,0.994764, 1
8.47,0.993898,0.00491125,0.994764, 1
8.48,0.993947,0.0048708,0.994764, 1
8.49,0.993996,0.00483026,0.994764, 1
8.5,0.994044,0.00478964,0.994764, 1
8.51,0.994092,0.004753,0.99517, 1
8.52,0.99414,0.00471624,0.99517, 1
8.53,0.994187,0.00467938,0.99517, 1
8.54,0.994234,0.00464241,0.99517, 1
8.55,0.99428,0.00460535,0.99517, 1
8.56,0.994326,0.00456819,0.99517, 1
8.57,0.994372,0.00453094,0.99517, 1
8.58,0.994417,0.00449361,0.99517, 1
8.59,0.994462,0.0044562,0.99517, 1
8.6,0.994507,0.00441871,0.99517, 1
8.61,0.994551,0.00438489,0.995544, 1
8.62,0.994595,0.00435097,0.995544, 1
8.63,0.994638,0.00431695,0.995544, 1
8.64,0.994682,0.00428284,0.995544, 1
8.65,0.994724,0.00424863,0.995544, 1
8.66,0.994767,0.00421434,0.995544, 1
8.67,0.994809,0.00417997,0.995544, 1
8.68,0.994851,0.00414551,0.995544, 1
8.69,0.994892,0.00411099,0.995544, 1
8.7,0.994933,0.00407639,0.995544, 1
8.71,0.994974,0.00404519,0.995889, 1
8.72,0.995015,0.00401388,0.995889, 1
8.73,0.995055,0.00398249,0.995889, 1
8.74,0.995095,0.00395101,0.995889, 1
8.75,0.995134,0.00391944,0.995889, 1
8.76,0.995173,0.0038878,0.995889, 1
8.77,0.995212,0.00385608,0.995889, 1
8.78,0.995251,0.00382429,0.995889, 1
8.79,0.995289,0.00379243,0.995889, 1
8.8,0.995327,0.0037605,0.995889, 1
8.81,0.995364,0.00373171,0.996208, 1
8.82,0.995402,0.00370282,0.996208, 1
8.83,0.995439,0.00367385,0.996208, 1
8.84,0.995476,0.0036448,0.996208, 1
8.85,0.995512,0.00361567,0.996208, 1
8.86,0.995548,0.00358647,0.996208, 1
8.87,0.995584,0.0035572,0.996208, 1
8.88,0.99562,0.00352787,0.996208, 1
8.89,0.995655,0.00349847,0.996208, 1
8.9,0.99569,0.00346901,0.996208, 1
8.91,0.995725,0.00344244,0.996502, 1
8.92,0.995759,0.00341578,0.996502, 1
8.93,0.995793,0.00338905,0.996502, 1
8.94,0.995827,0.00336225,0.996502, 1
8.95,0.995861,0.00333537,0.996502, 1
8.96,0.995894,0.00330842,0.996502, 1
8.97,0.995927,0.00328142,0.996502, 1
8.98,0.99596,0.00325435,0.996502, 1
8.99,0.995992,0.00322722,0.996502, 1
9,0.996025,0.00320004,0.996502, 1
9.01,0.996057,0.00317552,0.996773, 1
9.02,0.996088,0.00315092,0.996773, 1
9.03,0.99612,0.00312626,0.996773, 1
9.04,0.996151,0.00310153,0.996773, 1
9.05,0.996182,0.00307673,0.996773, 1
9.06,0.996213,0.00305186,0.996773, 1
9.07,0.996244,0.00302694,0.996773, 1
9.08,0.996274,0.00300197,0.996773, 1
9.09,0.996304,0.00297694,0.996773, 1
9.1,0.996334,0.00295186,0.996773, 1
9.11,0.996363,0.00292923,0.997023, 1
9.12,0.996392,0.00290654,0.997023, 1
9.13,0.996421,0.00288378,0.997023, 1
9.14,0.99645,0.00286096,0.997023, 1
9.15,0.996479,0.00283808,0.997023, 1
9.16,0.996507,0.00281514,0.997023, 1
9.17,0.996535,0.00279215,0.997023, 1
9.18,0.996563,0.0027691,0.997023, 1
9.19,0.996591,0.00274601,0.997023, 1
9.2,0.996618,0.00272287,0.997023, 1
9.21,0.996646,0.00270199,0.997254, 1
9.22,0.996673,0.00268106,0.997254, 1
9.23,0.9967,0.00266006,0.997254, 1
9.24,0.996726,0.002639,0.997254, 1
9.25,0.996753,0.00261789,0.997254, 1
9.26,0.996779,0.00259673,0.997254, 1
9.27,0.996805,0.00257551,0.997254, 1
9.28,0.99683,0.00255425,0.997254, 1
9.29,0.996856,0.00253294,0.997254, 1
9.3,0.996881,0.00251159,0.997254, 1
9.31,0.996906,0.00249234,0.997467, 1
9.32,0.996931,0.00247302,0.997467, 1
9.33,0.996956,0.00245365,0.997467, 1
9.34,0.996981,0.00243422,0.997467, 1
9.35,0.997005,0.00241474,0.997467, 1
9.36,0.997029,0.00239521,0.997467, 1
9.37,0.997053,0.00237564,0.997467, 1
9.38,0.997077,0.00235603,0.997467, 1
9.39,0.9971,0.00233637,0.997467, 1
9.4,0.997124,0.00231667,0.997467, 1
9.41,0.997147,0.0022989,0.997664, 1
9.42,0.99717,0.00228108,0.997664, 1
9.43,0.997193,0.00226321,0.997664, 1
9.44,0.997215,0.00224528,0.997664, 1
9.45,0.997238,0.00222731,0.997664, 1
9.46,0.99726,0.0022093,0.997664, 1
9.47,0.997282,0.00219124,0.997664, 1
9.48,0.997304,0.00217315,0.997664, 1
9.49,0.997326,0.00215501,0.997664, 1
9.5,0.997347,0.00213684,0.997664, 1
9.51,0.997369,0.00212045,0.997845, 1
9.52,0.99739,0.002104,0.997845, 1
9.53,0.997411,0.00208751,0.997845, 1
9.54,0.997432,0.00207098,0.997845, 1
9.55,0.997453,0.0020544,0.997845, 1
9.56,0.997473,0.00203778,0.997845, 1
9.57,0.997493,0.00202112,0.997845, 1
9.58,0.997514,0.00200443,0.997845, 1
9.59,0.997534,0.0019877,0.997845, 1
9.6,0.997554,0.00197093,0.997845, 1
9.61,0.997573,0.00195581,0.998012, 1
9.62,0.997593,0.00194064,0.998012, 1
9.63,0.997612,0.00192543,0.998012, 1
9.64,0.997632,0.00191017,0.998012, 1
9.65,0.997651,0.00189488,0.998012, 1
9.66,0.99767,0.00187955,0.998012, 1
9.67,0.997688,0.00186418,0.998012, 1
9.68,0.997707,0.00184878,0.998012, 1
9.69,0.997726,0.00183334,0.998012, 1
9.7,0.997744,0.00181788,0.998012, 1
9.71,0.997762,0.00180393,0.998167, 1
9.72,0.99778,0.00178993,0.998167, 1
9.73,0.997798,0.0017759,0.998167, 1
9.74,0.997816,0.00176183,0.998167, 1
9.75,0.997833,0.00174772,0.998167, 1
9.76,0.997851,0.00173358,0.998167, 1
9.77,0.997868,0.0017194,0.998167, 1
9.78,0.997885,0.00170519,0.998167, 1
9.79,0.997902,0.00169095,0.998167, 1
9.8,0.997919,0.00167668,0.998167, 1
9.81,0.997936,0.00166381,0.998309, 1
9.82,0.997953,0.00165091,0.998309, 1
9.83,0.997969,0.00163796,0.998309, 1
9.84,0.997986,0.00162498,0.998309, 1
9.85,0.998002,0.00161196,0.998309, 1
9.86,0.998018,0.00159892,0.998309, 1
9.87,0.998034,0.00158584,0.998309, 1
9.88,0.99805,0.00157273,0.998309, 1
9.89,0.998066,0.0015596,0.998309, 1
9.9,0.998081,0.00154643,0.998309, 1
9.91,0.998097,0.00153456,0.99844, 1
9.92,0.998112,0.00152265,0.99844, 1
9.93,0.998127,0.00151071,0.99844, 1
9.94,0.998142,0.00149874,0.99844, 1
9.95,0.998157,0.00148673,0.99844, 1
9.96,0.998172,0.0014747,0.99844, 1
9.97,0.998187,0.00146263,0.99844, 1
9.98,0.998202,0.00145054,0.99844, 1
9.99,0.998216,0.00143842,0.99844, 1
10,0.99823,0.00142628,0.99844, 1
10.01,0.998245,0.00141533,0.998562, 1
10.02,0.998259,0.00140435,0.998562, 1
10.03,0.998273,0.00139333,0.998562, 1
10.04,0.998287,0.00138229,0.998562, 1
10.05,0.998301,0.00137121,0.998562, 1
10.06,0.998314,0.00136011,0.998562, 1
10.07,0.998328,0.00134898,0.998562, 1
10.08,0.998341,0.00133783,0.998562, 1
10.09,0.998355,0.00132665,0.998562, 1
10.1,0.998368,0.00131545,0.998562, 1
